,year,mileage,max_power,km_distances,binned_engine,co_cc,_num_sales,Diesel,petrol,firstowner,secondowner,others,_company,_seats_in_year
4606,2008,15.2,65.0,0.961720910455567,3,8074.0,23,0.0,1.0,1.0,0.0,0.0,27,16
4607,2017,22.54,88.73,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
4608,2018,23.5,45.0,-0.5796426694658621,4,18988.0,47,1.0,0.0,1.0,0.0,0.0,19,4
4609,2017,24.3,88.5,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4610,2008,19.81,68.05,0.6608774967294205,3,16333.0,37,0.0,1.0,0.0,0.0,1.0,11,37
4611,2017,18.49,100.0,0.09031515676448819,3,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,41
4612,2010,14.0,102.0,0.7135209639886761,2,934.0,10,0.0,1.0,0.0,1.0,0.0,29,10
4613,2017,24.7,47.3,-0.3443485676437629,4,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
4614,2015,13.58,72.4,0.39503308079123894,1,1409.0,15,1.0,0.0,1.0,0.0,0.0,4,3
4615,2015,12.99,100.6,0.7716814483885085,1,5222.0,43,1.0,0.0,1.0,0.0,0.0,28,4
4616,2017,22.7,53.64,-0.1258790630318043,4,160.0,13,0.0,1.0,1.0,0.0,0.0,6,10
4617,2016,27.39,74.0,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
4618,2018,15.1,152.87,-0.5796426694658621,1,18988.0,47,1.0,0.0,1.0,0.0,0.0,19,24
4619,2016,19.16,157.7,0.3030978747884284,1,5222.0,50,0.0,1.0,1.0,0.0,0.0,28,26
4620,2013,20.45,83.8,0.839819259456115,3,839.0,13,1.0,0.0,0.0,1.0,0.0,25,13
4621,2009,21.1,73.9,0.5030192753451622,3,37420.0,77,1.0,0.0,1.0,0.0,0.0,20,65
4622,2009,19.7,35.0,0.6580799856323515,4,37420.0,77,0.0,1.0,0.0,0.0,1.0,20,1
4623,2015,22.74,47.3,0.046393956925015245,4,37420.0,173,0.0,1.0,1.0,0.0,0.0,20,149
4624,2013,25.8,98.6,0.3071431422465014,3,3837.0,18,1.0,0.0,1.0,0.0,0.0,10,18
4625,2016,16.8,34.2,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
4626,2015,14.95,93.7,0.47039304362559575,1,18988.0,72,1.0,0.0,1.0,0.0,0.0,19,7
4627,2011,16.2,62.1,0.11156384397260077,4,1409.0,32,0.0,1.0,1.0,0.0,0.0,4,25
4628,2017,24.7,47.3,-0.3443485676437629,4,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
4629,2012,21.1,55.2,0.3342198610661969,4,16333.0,83,0.0,1.0,1.0,0.0,0.0,11,83
4630,2017,18.6,81.83,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
4631,2017,23.01,67.0,-0.5332939744028466,4,839.0,29,0.0,1.0,1.0,0.0,0.0,25,26
4632,2012,22.3,74.0,0.5459399771799548,3,8074.0,78,1.0,0.0,1.0,0.0,0.0,27,54
4633,2011,15.37,73.0,0.4112295533468422,3,37420.0,108,0.0,1.0,0.0,0.0,1.0,20,93
4634,2006,19.88817244611059,87.28475164011248,0.08785410476850593,3,16333.0,18,0.0,1.0,1.0,0.0,0.0,11,9
4635,2009,19.7,46.3,0.6580799856323515,4,37420.0,77,0.0,1.0,0.0,0.0,1.0,20,65
4636,2015,17.3,117.3,0.007675698505443592,3,3837.0,42,0.0,1.0,1.0,0.0,0.0,10,5
4637,2003,19.128571428571426,82.75999999999999,-0.2998279762250005,3,301.0,2,0.0,1.0,0.0,1.0,0.0,7,2
4638,2016,11.0,120.0,0.4369465453776981,1,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,6
4639,2014,14.74,270.9,-0.26767731877967416,1,204.0,1,1.0,0.0,1.0,0.0,0.0,13,1
4640,2019,18.5,94.93,-1.934772448837782,3,3487.0,19,0.0,1.0,1.0,0.0,0.0,9,19
4641,2018,18.15,82.0,-0.5796426694658621,3,18988.0,47,0.0,1.0,1.0,0.0,0.0,19,14
4642,2015,18.9,82.0,0.11076504712195363,3,16333.0,118,0.0,1.0,1.0,0.0,0.0,11,118
4643,2018,16.8,150.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
4644,2018,28.4,74.02,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
4645,2018,21.04,83.8,-1.3770237701573569,3,839.0,26,1.0,0.0,1.0,0.0,0.0,25,1
4646,2014,13.0,201.1,-0.0038188745179817104,1,321.0,2,1.0,0.0,0.0,1.0,0.0,21,2
4647,2012,15.1,140.0,1.1301932069988316,1,18988.0,57,1.0,0.0,0.0,0.0,1.0,19,27
4648,2017,25.32,77.0,0.09031515676448819,3,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,14
4649,2015,20.14,88.8,1.0524459162266235,3,934.0,6,1.0,0.0,0.0,1.0,0.0,29,6
4650,2016,25.2,74.0,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
4651,2011,19.3,73.9,0.8260574793478236,3,37420.0,108,1.0,0.0,0.0,1.0,0.0,20,93
4652,2019,23.01,67.0,-1.9353451170848657,4,839.0,19,0.0,1.0,1.0,0.0,0.0,25,11
4653,2014,15.1,140.0,0.634777610814735,1,18988.0,69,1.0,0.0,1.0,0.0,0.0,19,47
4654,2017,26.59,74.0,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4655,2009,17.0,80.0,0.7707940800508842,3,16333.0,35,0.0,1.0,0.0,1.0,0.0,11,34
4656,2018,17.0,121.36,-1.0151134136418565,3,3487.0,46,0.0,1.0,1.0,0.0,0.0,9,42
4657,2016,23.95,67.05,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
4658,2015,25.1,98.6,0.007675698505443592,3,3837.0,42,1.0,0.0,1.0,0.0,0.0,10,37
4659,2018,14.1,147.94,1.3718159266642926,1,8074.0,58,1.0,0.0,0.0,0.0,1.0,27,50
4660,2009,18.0,62.0,-1.1291815462517345,4,1409.0,9,0.0,1.0,1.0,0.0,0.0,4,6
4661,2015,27.39,74.0,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,149
4662,2010,19.0,67.1,0.48580674706115007,4,37420.0,99,0.0,1.0,1.0,0.0,0.0,20,85
4663,2016,14.1,147.94,-0.2998279762250005,1,8074.0,27,1.0,0.0,0.0,0.0,1.0,27,2
4664,2016,18.16,86.8,0.2921902271890371,3,3487.0,24,0.0,1.0,0.0,1.0,0.0,9,21
4665,2012,23.03,69.0,0.5459399771799548,3,8074.0,78,1.0,0.0,1.0,0.0,0.0,27,54
4666,2010,20.36,78.9,0.4848485563912074,3,16333.0,51,0.0,1.0,1.0,0.0,0.0,11,50
4667,2017,19.0,88.7,-0.5473394961823281,3,3837.0,57,0.0,1.0,1.0,0.0,0.0,10,49
4668,2011,21.0,64.1,1.020338708662347,3,18988.0,57,1.0,0.0,0.0,1.0,0.0,19,12
4669,2018,22.0,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4670,2016,23.84,84.0,-0.0058147542743370575,3,8074.0,27,0.0,1.0,1.0,0.0,0.0,27,23
4671,2012,22.74,47.3,0.2830395065778076,4,37420.0,126,0.0,1.0,1.0,0.0,0.0,20,109
4672,2016,26.59,74.0,-0.047304311768074585,3,37420.0,190,1.0,0.0,0.0,1.0,0.0,20,164
4673,2007,16.6,122.4,1.414731777195221,1,684.0,5,1.0,0.0,0.0,1.0,0.0,26,5
4674,2016,20.63,67.0,-0.8157280925035363,3,160.0,10,0.0,1.0,1.0,0.0,0.0,6,9
4675,2009,13.6,63.0,1.5265572595243262,1,18988.0,14,1.0,0.0,1.0,0.0,0.0,19,8
4676,2018,16.8,150.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
4677,2018,16.8,34.2,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,4
4678,2015,23.65,88.5,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,149
4679,2014,19.09,69.01,0.7897248078040783,3,8074.0,28,1.0,0.0,0.0,1.0,0.0,27,22
4680,2013,23.57,70.0,0.7986829961432079,3,8074.0,47,1.0,0.0,1.0,0.0,0.0,27,36
4681,2011,17.0,118.0,0.7989352134668993,3,3837.0,10,0.0,1.0,0.0,0.0,1.0,10,10
4682,2018,24.0,73.97,-0.9589839968572472,3,16333.0,103,1.0,0.0,1.0,0.0,0.0,11,103
4683,2014,19.09,69.01,0.7897248078040783,3,8074.0,28,1.0,0.0,0.0,1.0,0.0,27,22
4684,2014,22.7,89.84,0.36384209703487513,3,3487.0,13,1.0,0.0,1.0,0.0,0.0,9,12
4685,2009,19.0,66.1,0.5030192753451622,4,37420.0,77,0.0,1.0,1.0,0.0,0.0,20,65
4686,2017,24.3,88.5,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4687,2016,25.17,53.3,-0.5394838279420655,4,839.0,36,0.0,1.0,1.0,0.0,0.0,25,36
4688,2018,11.36,171.5,-0.6127259444404913,1,5222.0,26,1.0,0.0,1.0,0.0,0.0,28,3
4689,2011,25.2,74.0,0.2642537101458881,3,37420.0,108,1.0,0.0,1.0,0.0,0.0,20,93
4690,2009,19.0,66.1,0.5030192753451622,4,37420.0,77,0.0,1.0,1.0,0.0,0.0,20,65
4691,2008,14.8,68.0,1.121543797215771,1,109.0,2,1.0,0.0,0.0,0.0,1.0,22,2
4692,2014,19.01,108.45,0.7704936568380839,3,839.0,11,1.0,0.0,0.0,1.0,0.0,25,11
4693,2013,22.77,98.59,0.305853865732903,3,3487.0,22,1.0,0.0,0.0,1.0,0.0,9,19
4694,2014,20.92,67.1,0.3258395543531243,4,37420.0,135,0.0,1.0,0.0,1.0,0.0,20,120
4695,2006,18.9,67.1,0.15267860253243118,4,37420.0,40,0.0,1.0,1.0,0.0,0.0,20,31
4696,2018,18.6,81.83,-0.9589839968572472,3,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
4697,2017,16.5,70.0,0.09031515676448819,3,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,41
4698,2010,16.2,110.0,0.6466211011078364,3,16333.0,51,1.0,0.0,0.0,1.0,0.0,11,50
4699,2012,22.9,74.0,0.7283538070884685,3,37420.0,126,1.0,0.0,0.0,1.0,0.0,20,109
4700,2003,15.9,57.0,0.02027362885279308,2,37420.0,22,1.0,0.0,1.0,0.0,0.0,20,13
4701,2017,20.51,67.0,-0.3443485676437629,4,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
4702,2016,25.83,99.0,0.2629670897670234,3,3487.0,24,1.0,0.0,1.0,0.0,0.0,9,21
4703,2011,16.95,97.7,0.507293722074654,3,200.0,9,0.0,1.0,1.0,0.0,0.0,23,9
4704,2018,24.0,73.97,-0.9589839968572472,3,16333.0,103,1.0,0.0,1.0,0.0,0.0,11,103
4705,2015,16.02,93.7,0.046393956925015245,3,37420.0,173,0.0,1.0,1.0,0.0,0.0,20,23
4706,2010,19.81,68.05,0.4848485563912074,3,16333.0,51,0.0,1.0,1.0,0.0,0.0,11,50
4707,2009,19.09,69.0,1.3295212156470486,3,8074.0,26,1.0,0.0,0.0,0.0,1.0,27,18
4708,2015,12.55,168.5,0.7720726740590236,1,5222.0,43,1.0,0.0,0.0,1.0,0.0,28,25
4709,2009,18.2,64.0,0.7668103868266797,3,37420.0,77,0.0,1.0,0.0,1.0,0.0,20,65
4710,2019,23.0,98.96,-1.934772448837782,3,3487.0,19,1.0,0.0,1.0,0.0,0.0,9,19
4711,2009,19.09,69.0,1.3295212156470486,3,8074.0,26,1.0,0.0,0.0,0.0,1.0,27,18
4712,2011,20.54,103.6,0.687233002199145,2,934.0,31,1.0,0.0,1.0,0.0,0.0,29,30
4713,2011,22.32,126.32,0.7881260380707589,2,16333.0,76,1.0,0.0,0.0,0.0,1.0,11,74
4714,2015,24.8,88.7,0.11665136105984716,3,16333.0,118,1.0,0.0,0.0,1.0,0.0,11,118
4715,2019,16.36,120.0,-1.4353645757429951,1,18988.0,36,1.0,0.0,1.0,0.0,0.0,19,18
4716,2016,18.2,88.7,-0.16542015986266764,3,3837.0,61,0.0,1.0,1.0,0.0,0.0,10,55
4717,2012,18.5,68.0,0.7347574804582676,3,3487.0,31,1.0,0.0,1.0,0.0,0.0,9,29
4718,2019,28.4,74.02,-2.266830475225616,3,37420.0,109,1.0,0.0,1.0,0.0,0.0,20,102
4719,2007,17.2,53.5,0.8636433601751202,3,8074.0,23,1.0,0.0,0.0,0.0,1.0,27,17
4720,2017,20.52,81.8,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
4721,2019,19.01,103.2,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,2
4722,2005,19.892540192926045,91.02511254019294,0.9047482176061591,3,3487.0,4,1.0,0.0,0.0,0.0,1.0,9,1
4723,2009,12.8,102.0,2.090811609420256,1,5222.0,9,1.0,0.0,0.0,0.0,1.0,28,4
4724,2015,26.0,98.6,0.007675698505443592,3,3837.0,42,1.0,0.0,1.0,0.0,0.0,10,37
4725,2014,19.1,82.0,0.064659960918983,3,16333.0,102,0.0,1.0,1.0,0.0,0.0,11,100
4726,2019,22.0,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
4727,2011,20.0,68.0,0.3638347766399108,3,3487.0,43,1.0,0.0,1.0,0.0,0.0,9,38
4728,2015,22.74,47.3,0.046393956925015245,4,37420.0,173,0.0,1.0,1.0,0.0,0.0,20,149
4729,2005,18.9,67.1,0.7088444678073881,4,37420.0,33,0.0,1.0,0.0,1.0,0.0,20,27
4730,2017,27.39,74.0,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4731,2019,21.4,83.1,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
4732,2010,14.0,112.0,1.0572827026997318,1,18988.0,21,1.0,0.0,1.0,0.0,0.0,19,11
4733,2008,17.7,78.0,0.9802760283687828,3,3837.0,12,0.0,1.0,0.0,1.0,0.0,10,12
4734,2013,21.02,88.8,0.7986829961432079,3,8074.0,47,1.0,0.0,1.0,0.0,0.0,27,36
4735,2019,25.1,88.5,-2.266830475225616,3,37420.0,109,1.0,0.0,1.0,0.0,0.0,20,102
4736,2017,13.6,177.0,-1.1933887639383658,1,204.0,49,1.0,0.0,1.0,0.0,0.0,13,49
4737,2017,12.4,134.0,-0.09280306890682316,1,7.0,1,1.0,0.0,1.0,0.0,0.0,12,1
4738,2017,28.4,74.02,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4739,2015,21.04,83.8,0.5853192247700773,3,839.0,19,1.0,0.0,1.0,0.0,0.0,25,3
4740,2017,18.9,81.86,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
4741,2012,22.32,126.32,0.5420647026014324,2,16333.0,83,1.0,0.0,0.0,0.0,1.0,11,83
4742,2004,16.8,62.0,0.4632488345401517,3,8074.0,5,1.0,0.0,0.0,1.0,0.0,27,5
4743,2017,28.4,74.02,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4744,2011,12.05,120.0,1.020338708662347,1,18988.0,57,1.0,0.0,0.0,1.0,0.0,19,6
4745,2013,23.5,88.7,0.23446592924843754,3,16333.0,84,1.0,0.0,1.0,0.0,0.0,11,84
4746,2019,23.0,98.96,-1.934772448837782,3,3487.0,19,1.0,0.0,1.0,0.0,0.0,9,19
4747,2017,17.4,117.6,-0.5473394961823281,3,3837.0,57,0.0,1.0,1.0,0.0,0.0,10,49
4748,2012,19.7,46.3,0.7283538070884685,4,37420.0,126,0.0,1.0,0.0,1.0,0.0,20,109
4749,2006,17.88,52.8,1.028743960305196,3,8074.0,6,1.0,0.0,0.0,0.0,1.0,27,4
4750,2017,15.4,120.0,0.09031515676448819,1,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,41
4751,2017,27.39,74.0,-0.2683406712488452,3,37420.0,238,1.0,0.0,0.0,1.0,0.0,20,212
4752,2018,16.8,150.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
4753,2013,21.79,67.05,0.23834764238879833,4,37420.0,155,0.0,1.0,1.0,0.0,0.0,20,129
4754,2016,20.63,67.0,-0.8157280925035363,3,160.0,10,0.0,1.0,1.0,0.0,0.0,6,9
4755,2014,15.96,62.1,0.6529489507922431,1,18988.0,69,1.0,0.0,0.0,1.0,0.0,19,47
4756,2017,24.0,73.97,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
4757,2014,22.32,126.32,0.064659960918983,2,16333.0,102,1.0,0.0,1.0,0.0,0.0,11,100
4758,2013,21.1,55.2,0.23446592924843754,4,16333.0,84,0.0,1.0,1.0,0.0,0.0,11,84
4759,2018,19.02,67.05,-1.1509745599829764,3,160.0,12,0.0,1.0,1.0,0.0,0.0,6,2
4760,2012,19.09,69.0,0.7343919489647628,3,8074.0,78,1.0,0.0,0.0,0.0,1.0,27,54
4761,2017,24.0,73.97,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
4762,2013,23.4,74.0,0.5848639999519061,3,37420.0,155,1.0,0.0,0.0,1.0,0.0,20,129
4763,2010,20.92,67.1,0.8429903787567732,4,37420.0,99,0.0,1.0,0.0,0.0,1.0,20,85
4764,2012,19.7,46.3,0.2830395065778076,4,37420.0,126,0.0,1.0,1.0,0.0,0.0,20,109
4765,2011,12.8,102.0,0.9853355964774947,1,5222.0,29,1.0,0.0,1.0,0.0,0.0,28,15
4766,2012,15.96,62.1,1.6061946252959571,1,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,27
4767,2011,19.7,46.3,0.4112295533468422,4,37420.0,108,0.0,1.0,0.0,0.0,1.0,20,93
4768,2017,17.1,170.0,-0.5983807450880043,1,13.0,17,1.0,0.0,1.0,0.0,0.0,14,17
4769,2013,23.4,74.0,0.23834764238879833,3,37420.0,155,1.0,0.0,1.0,0.0,0.0,20,129
4770,2013,22.9,74.0,0.5848639999519061,3,37420.0,155,1.0,0.0,0.0,1.0,0.0,20,129
4771,2012,20.0,68.0,0.7347574804582676,3,3487.0,31,1.0,0.0,1.0,0.0,0.0,9,29
4772,2019,18.6,81.86,-1.9689832538087462,3,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
4773,2018,24.2,93.87,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,11
4774,2018,18.78,75.0,-0.8959330294922526,4,934.0,14,0.0,1.0,1.0,0.0,0.0,29,14
4775,2014,20.92,67.1,0.3258395543531243,4,37420.0,135,0.0,1.0,0.0,1.0,0.0,20,120
4776,2019,16.78,190.0,-3.2638893210387905,1,956.0,54,1.0,0.0,1.0,0.0,0.0,3,54
4777,2016,14.3,103.5,-1.7638982571581967,2,684.0,30,0.0,1.0,1.0,0.0,0.0,26,30
4778,2017,19.61,108.5,-0.5494237652572813,3,200.0,5,1.0,0.0,1.0,0.0,0.0,23,5
4779,2017,24.52,88.5,-0.2683406712488452,3,37420.0,238,1.0,0.0,0.0,1.0,0.0,20,21
4780,2013,21.64,84.8,0.7885874719649311,3,839.0,13,1.0,0.0,1.0,0.0,0.0,25,13
4781,2012,12.05,120.0,0.9276956009379023,1,18988.0,57,1.0,0.0,0.0,1.0,0.0,19,14
4782,2012,21.1,55.2,0.8586897673823033,4,16333.0,83,0.0,1.0,0.0,1.0,0.0,11,83
4783,2014,25.01,89.75,0.9564872489950678,3,3487.0,13,1.0,0.0,0.0,1.0,0.0,9,12
4784,2010,18.4,75.0,0.7030768096502188,3,8074.0,42,1.0,0.0,1.0,0.0,0.0,27,32
4785,2011,10.5,120.0,1.020338708662347,1,18988.0,57,1.0,0.0,0.0,1.0,0.0,19,23
4786,2011,20.0,108.5,1.552636325435909,1,684.0,7,1.0,0.0,0.0,1.0,0.0,26,7
4787,2017,16.5,70.0,0.09031515676448819,3,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,41
4788,2012,21.9,88.76,0.8586897673823033,3,16333.0,83,1.0,0.0,0.0,1.0,0.0,11,83
4789,2017,24.52,88.5,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,21
4790,2019,22.0,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
4791,2019,17.4,81.86,-1.9689832538087462,3,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
4792,2019,19.5,88.76,-3.0792656731847656,3,3837.0,43,0.0,1.0,1.0,0.0,0.0,10,42
4793,2017,20.73,91.1,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
4794,2018,21.79,67.05,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4795,2016,24.7,47.3,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
4796,2013,15.0,98.6,0.41688192720514944,3,16333.0,84,0.0,1.0,0.0,1.0,0.0,11,84
4797,2016,20.4,81.8,-0.048786000313672626,3,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
4798,2018,24.3,88.5,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
4799,2000,15.773569078947366,99.86529605263158,-0.2998279762250005,1,18988.0,1,1.0,0.0,1.0,0.0,0.0,19,1
4800,2017,27.39,74.0,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4801,2017,25.1,88.5,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
4802,2013,22.07,73.9,0.6179901674001852,3,934.0,21,1.0,0.0,0.0,0.0,1.0,29,21
4803,2015,24.0,70.0,0.11076504712195363,3,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
4804,2000,19.7,46.3,0.5132083193106494,4,37420.0,9,0.0,1.0,0.0,1.0,0.0,20,4
4805,2011,16.95,78.9,0.5013667502066361,3,16333.0,76,0.0,1.0,1.0,0.0,0.0,11,74
4806,2016,22.54,88.73,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
4807,2014,22.74,47.3,0.03794032195548667,4,37420.0,135,0.0,1.0,1.0,0.0,0.0,20,120
4808,2019,16.78,190.0,-3.2638893210387905,1,956.0,54,1.0,0.0,1.0,0.0,0.0,3,54
4809,2010,19.7,46.3,0.48580674706115007,4,37420.0,99,0.0,1.0,1.0,0.0,0.0,20,85
4810,2017,22.7,53.64,-0.1258790630318043,4,160.0,13,0.0,1.0,1.0,0.0,0.0,6,10
4811,2019,15.96,62.1,-1.4353645757429951,1,18988.0,36,1.0,0.0,1.0,0.0,0.0,19,18
4812,2018,22.0,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4813,2015,19.09,69.01,0.9047482176061591,3,8074.0,44,1.0,0.0,0.0,1.0,0.0,27,18
4814,2015,22.77,98.59,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
4815,2012,23.08,63.12,0.6271888047304871,3,839.0,16,1.0,0.0,1.0,0.0,0.0,25,16
4816,2015,22.54,88.73,0.11076504712195363,3,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
4817,2019,24.7,69.0,-1.6898169379344035,3,8074.0,21,1.0,0.0,1.0,0.0,0.0,27,18
4818,2018,20.89,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4819,2018,26.1,99.23,-1.0151134136418565,3,3487.0,46,1.0,0.0,1.0,0.0,0.0,9,42
4820,2018,18.49,120.0,-0.5796426694658621,1,18988.0,47,1.0,0.0,1.0,0.0,0.0,19,3
4821,2015,24.0,70.0,0.3293441401985407,3,16333.0,118,1.0,0.0,0.0,0.0,1.0,11,118
4822,2015,16.47,74.0,0.002931884254801638,3,934.0,6,0.0,1.0,1.0,0.0,0.0,29,6
4823,2018,27.39,74.0,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
4824,2015,25.01,89.75,-0.10140090971882637,3,3487.0,39,1.0,0.0,0.0,1.0,0.0,9,38
4825,2016,24.3,88.5,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
4826,2016,24.7,47.3,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
4827,2016,18.2,88.7,-0.16542015986266764,3,3837.0,61,0.0,1.0,1.0,0.0,0.0,10,55
4828,2017,17.6,147.94,-0.12716183398370204,1,8074.0,66,1.0,0.0,1.0,0.0,0.0,27,19
4829,2018,20.3,84.0,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
4830,2010,11.79,120.0,1.4125341773199103,1,18988.0,21,1.0,0.0,0.0,1.0,0.0,19,7
4831,2010,12.2,105.3,1.4250520122355395,1,1409.0,23,1.0,0.0,0.0,0.0,1.0,4,2
4832,2017,17.01,126.2,-0.6621456027137228,2,16333.0,158,1.0,0.0,0.0,1.0,0.0,11,158
4833,2018,23.0,98.96,-1.0151134136418565,3,3487.0,46,1.0,0.0,1.0,0.0,0.0,9,42
4834,1998,16.1,37.0,0.4632488345401517,4,37420.0,7,0.0,1.0,0.0,0.0,1.0,20,4
4835,2019,19.5,88.76,-3.0792656731847656,3,3837.0,43,0.0,1.0,1.0,0.0,0.0,10,42
4836,2013,15.96,62.1,0.8403104977924613,1,18988.0,60,1.0,0.0,1.0,0.0,0.0,19,40
4837,2013,22.3,88.8,0.7986829961432079,3,8074.0,47,1.0,0.0,1.0,0.0,0.0,27,36
4838,2005,10.5,120.0,0.9802760283687828,1,18988.0,6,1.0,0.0,0.0,1.0,0.0,19,1
4839,2015,22.54,88.73,0.11076504712195363,3,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
4840,2016,11.45,197.2,0.3746218973088133,1,1409.0,22,1.0,0.0,0.0,1.0,0.0,4,5
4841,2005,12.0,100.0,0.8787707810799991,3,3837.0,6,0.0,1.0,0.0,1.0,0.0,10,5
4842,2015,18.7,88.7,0.007675698505443592,3,3837.0,42,0.0,1.0,1.0,0.0,0.0,10,37
4843,2011,21.9,90.0,0.6438107129252174,3,16333.0,76,1.0,0.0,0.0,1.0,0.0,11,74
4844,2013,18.6,67.0,0.9187444693349524,3,3487.0,22,1.0,0.0,1.0,0.0,0.0,9,19
4845,2011,18.8,90.0,0.7249038375889177,3,8074.0,63,1.0,0.0,0.0,1.0,0.0,27,46
4846,2018,24.7,47.3,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4847,2013,12.99,100.57,0.4359453640418254,1,5222.0,47,1.0,0.0,1.0,0.0,0.0,28,31
4848,2016,26.0,98.6,0.5806654167890383,3,3837.0,61,1.0,0.0,0.0,0.0,1.0,10,55
4849,2010,18.0,62.0,0.2171992176036306,4,1409.0,23,0.0,1.0,0.0,1.0,0.0,4,19
4850,2009,19.7,46.3,0.5030192753451622,4,37420.0,77,0.0,1.0,1.0,0.0,0.0,20,65
4851,2005,16.1,70.0,0.9047482176061591,3,8074.0,6,1.0,0.0,0.0,0.0,1.0,27,3
4852,2012,18.9,67.1,0.2830395065778076,4,37420.0,126,0.0,1.0,1.0,0.0,0.0,20,109
